,App Version Code,App Version Name,customer comment date,Star Rating,Customer_review
910,7.0,1.3.3,2020-06-17T22:04:10Z,1,"Que mala aplicación me he cansado de intentar entrar y hasta llame al call center y no abre llevo 2 días en esta situación y nada realmente que mal servicio ,si no me entregan la tarjeta por la pandemia, este acceso tampoco no me lo permite"
912,7.0,1.3.3,2020-06-18T11:35:42Z,1,"No me ha gustado que no se pueda realizar transferencia a cuentas bancarias, no vivo en Bogotá y conseguir un punto autorizado me ha Sido imposible, no he podido retirar el dinero no me ha Sido útil este tipo de servicio por parte de ustedes.gracias"
913,7.0,1.3.3,2020-06-18T11:58:18Z,1,Pésima aplicación muy lenta para ingresar no genera código por ende no permite retirar dinero. Llevo 15 días tratando y la respuesta es tenemos problemas con la aplicación.
914,7.0,1.3.3,2020-06-18T13:41:06Z,1,"Pésima app, no se puede utilizar siempre, solo algunas horas"
918,7.0,1.3.3,2020-06-19T00:16:50Z,1,Buenas tardes ..tengo problemas para entrar ala plataforma billetera móvil.. ya pero esta no me permite consultar mi saldo
919,7.0,1.3.3,2020-06-19T11:59:00Z,1,No merece ninguna estrella....solo funciono cunado se instaló. ..llevo varias semanas intentando ingresar y no lo permite....la app no carga. Pésimo servicio!
920,7.0,1.3.3,2020-06-19T12:14:21Z,1,Siempre sale en error q porquería de aplicación no sirve para nada
921,7.0,1.3.3,2020-06-19T16:08:56Z,5,Muy eficiente
922,7.0,1.3.3,2020-06-19T17:10:49Z,1,No es amigable con el usuario y la red para retiros es pésima deberían habilitar los cajeros de compensar para este tipo de procesos ya que son mas seguros
923,7.0,1.3.3,2020-06-19T21:38:58Z,5,Me aparece que no tengo productos y rsl es falso
924,7.0,1.3.3,2020-06-20T19:53:19Z,5,Muy buena app demasiado fácil de usar
927,7.0,1.3.3,2020-06-21T21:58:52Z,1,Q aplicación tan complicada uno ingresa todos los datos bien y nunca deja entrar.
930,7.0,1.3.3,2020-06-22T17:04:27Z,1,"No deja hacer transacciones , ni siquiera deja recargar el celular"
932,7.0,1.3.3,2020-06-23T12:39:04Z,4,Buenos días la app es buena y quisiera saber cuándo consignan el subsidio de desempleo
933,7.0,1.3.3,2020-06-23T13:09:23Z,1,"A pasado más de un mes y no he recibido la ayuda del subsidio, no dan respuesta ."
934,7.0,1.3.3,2020-06-23T14:35:03Z,4,Como puedo retirar sin tarjeta aun no me la entregan y no me deja hacer transferencias
936,7.0,1.3.3,2020-06-23T18:20:43Z,1,La App no me permite ingresar todos los caracteres de mi contraseña tal como en la página. No he podido utilizarla.
937,7.0,1.3.3,2020-06-23T23:23:34Z,5,Excelente
938,7.0,1.3.3,2020-06-23T23:58:21Z,1,"Pésima aplicación, no te da soluciones que te saquen de apuros, mejor ir a un cajero de compensar"
939,7.0,1.3.3,2020-06-24T00:50:31Z,2,"La app no deja entrar, pide los datos de ingreso y no deja entrar.."
940,7.0,1.3.3,2020-06-24T02:02:49Z,5,Hola. ¿ En qué cajeros puedo retirar ?
943,7.0,1.3.3,2020-06-25T02:37:00Z,1,No me deja entrar a la app. Coloco mi cédula y contraseña y siempre me sale que los datos están equivocados. Solo hoy me dejo asignar una clave de 6 dígitos y después no me deja entrar.
944,7.0,1.3.3,2020-06-25T11:29:57Z,3,Buenos días.casi siempre. dice q intenté más tarde y cada rato vive caída la app
945,7.0,1.3.3,2020-06-25T13:55:52Z,5,Buena me gustaria ver en la app las alianzas que tienen con diferentes comercios.
947,7.0,1.3.3,2020-06-25T18:19:38Z,1,"Mal, he intentado varias veces acceder y supuestamente me envían a mi celular un código que nunca llega, no la he podido utilizar, y aparte me trato de comunicar con la línea y timbra una sola vez y se corta la llamada.☹"
949,7.0,1.3.3,2020-06-26T07:41:25Z,5,Excelente
950,7.0,1.3.3,2020-06-26T15:22:38Z,1,"La App no funciona, no es posible cobrar el subsidio y la dirección electrónica de contacto no existe. ABSURDO!!"
953,7.0,1.3.3,2020-06-26T18:33:58Z,5,"Excelente, muy completa y practica"
955,7.0,1.3.3,2020-06-26T21:17:21Z,2,No. Funciona se la pasa caida
957,7.0,1.3.3,2020-06-26T21:33:54Z,2,No se pueden generar tokens para retirar no me funciona
958,7.0,1.3.3,2020-06-26T22:29:26Z,1,Muy mala no funciona bien se traba
959,7.0,1.3.3,2020-06-26T22:40:23Z,1,"Pésima, no me deja ingresar. Siempre me dice que intente mas tarde."
960,7.0,1.3.3,2020-06-26T23:37:02Z,1,"Malisima.. Ni una estrella se merece. No abre, se cierra rapido, en fin perdida de tiempo"
962,7.0,1.3.3,2020-06-27T00:08:03Z,1,La peor aplicacion me aparece error de conexion o intente mas tarde demora muchisimo cargando
963,7.0,1.3.3,2020-06-27T02:01:10Z,1,Muy mala
965,7.0,1.3.3,2020-06-27T03:28:32Z,1,"Pésima app no me permite ni el ingreso, me pide el usuario de transacciones en línea y nunca me sirve , sale siempre error.....pésimo servicio"
966,7.0,1.3.3,2020-06-27T15:05:26Z,3,"Es práctica, sin embargo no funciona bien con datos, siempre hay que estar conectado con wifi y como oportunidad de mejora debería poderse hacer transacciones de compensar a otros bancos o entidades como Nequi por ejemplo"
967,7.0,1.3.3,2020-06-27T16:02:04Z,4,Es muy fácil y práctica gracias
968,7.0,1.3.3,2020-06-28T09:29:08Z,4,Me gusta la app
969,7.0,1.3.3,2020-06-29T15:44:49Z,1,No es podido haceder ala tarjeta virtual no me deja registrarme aun que la tarjeta ya esta activada
970,7.0,1.3.3,2020-06-30T18:48:51Z,5,Buena
971,7.0,1.3.3,2020-06-30T20:18:04Z,1,"Soy nuevo, y e tratado desde hace tres días que me ayuden con este retiró y no los asesores de chat le dan buena información"
972,7.0,1.3.3,2020-06-30T23:00:47Z,1,No me deja ingresar aparece otro correo para restaurar mi contraseña p
973,7.0,1.3.3,2020-07-01T15:43:14Z,1,Es una reverenda porqueria y ni siquiera descarga bien deberia darles vergüenza...
974,7.0,1.3.3,2020-07-01T19:24:24Z,4,"Súper buena, el único plus que podría tener es dejar transferir a una cuenta bancaria."
975,7.0,1.3.3,2020-07-01T22:11:34Z,5,Ok
978,7.0,1.3.3,2020-07-03T12:06:36Z,2,No está claro como inscribir tarjetas
979,7.0,1.3.3,2020-07-03T13:09:13Z,1,No me abre ya la tengo instalada hace 2 meses y nunca me abre
981,7.0,1.3.3,2020-07-04T20:22:36Z,5,Genial. Me encantaría hacer pagos desde la app.
983,7.0,1.3.3,2020-07-06T15:43:03Z,1,Instalo la aplicación y no funciona.
984,7.0,1.3.3,2020-07-07T12:54:25Z,1,"Debería tener convenios mas conocidos, no he podido retirar porque no tengo tarjeta, pero por la app no se donde"
987,7.0,1.3.3,2020-07-08T22:46:58Z,1,Desafortunadamente está vez es lo único que puedo decir de Compensar que han fallado con esta aplicación... Pues si no habilitan puntos que sean fácil de conseguir para poder retirar. No sirve. Me la he pasado de un lado a otro buscando dónde y cuándo encuentro. No tienen convenio. Más aún en esta emergencia que padecemos por la pandemia. Por ahora. Esta aplicación no me consuela sino al ver el saldo y no poderlo usar.☹️ NO ME HA SERVIDO
988,7.0,1.3.3,2020-07-09T15:22:27Z,5,Buena por el momento me ha funcionado a la perfeccion.
990,7.0,1.3.3,2020-07-09T20:53:56Z,3,"Buenas tardes, el documento de mi esposo es el pasaporte y al momento de registro no aparece esa opción, como hace para registrarse?"
991,7.0,1.3.3,2020-07-10T01:56:04Z,1,"No entiendo cómo funciona. No sé dónde puedo usar el dinero, cómo usar el dinero que tengo. Hablan que puedo hacer transferencia a una tarjeta, pero no sé a cuál...... Cero fácil de usar para el usuario. Pq no puedo transferir el dinero a mi cuenta bancaria? A dónde puedo comunicarme para que alguien me explique?!"
992,7.0,1.3.3,2020-07-10T23:36:12Z,1,"Es intermitente, aveces funciona y otras no y solo sirve para consultar saldo."
993,7.0,1.3.3,2020-07-10T23:52:53Z,1,"Una aplicación muy mala, no deja ingresar, siempre aparece el mismo mensaje de que no se puede procesar la solicitud, intente más tarde, y al volver a intentar me bloquea la clave y me toca cambiarla, ojala respondan por acá, ya que por la página también es demora y sin respuesta"
995,7.0,1.3.3,2020-07-11T00:58:40Z,1,"No me permite ingresar la aplicación no me parece cumpla con lo que ofrecen, siempre sale un error"
996,7.0,1.3.3,2020-07-11T05:42:11Z,1,Nunca funciona
998,7.0,1.3.3,2020-07-11T17:46:14Z,5,Excelente
999,7.0,1.3.3,2020-07-11T21:52:09Z,3,La aplicación móvil no me permite inscribir una tarjeta compensar para poder hacer transferencia y la verdad intentado y me a Sido imposible
1000,7.0,1.3.3,2020-07-11T23:04:29Z,1,Muy mala
1002,7.0,1.3.3,2020-07-12T07:21:06Z,5,Muy útil
1004,7.0,1.3.3,2020-07-13T02:42:45Z,5,Exelente
1006,7.0,1.3.3,2020-07-13T14:47:21Z,1,"Estoy muy desanimada con esta aplicación, ya que nunca me llega el código para el pin transaccional, llame al call Center y tampoco me solucionaron este inconveniente, me quedé con las ganas de usar la aplicación. ☹️"
1007,7.0,1.3.3,2020-07-13T16:27:10Z,1,"Quiero registrarme pero me dice que mi correo no es correcto, y aunque vuelvo y lo vuelvo a escribir y revisar y se que es mi correo y esta escrito correcto,me lo rechazaron"
1008,7.0,1.3.3,2020-07-13T20:21:10Z,5,Gran opción.
1009,7.0,1.3.3,2020-07-13T23:54:36Z,5,Buena
1010,7.0,1.3.3,2020-07-14T00:16:15Z,1,Asco de aplicación el primer día bien pero cuando se va a ingresar de nuevo puede un crear un pin transaccional y otra clave que llega por mensaje de texto y esto nunca pasa .... porquería
1011,7.0,1.3.3,2020-07-14T00:41:20Z,1,"Me pide una verificación que envían un mensaje de texto, y nunca llega el mensaje y si deseo nuevamente cargar la opción que reenvíen el mensaje, dice que debo hacerlo en 3 HORAS Y MEDIA, Es inservible."
1013,7.0,1.3.3,2020-07-14T14:23:54Z,2,"No puedo iniciar sesión. Nunca me llega el mensaje al celular que tengo registrado en compensar para poder iniciar sesión, y ya verifiqué que mi número registrado es el correcto."
1014,7.0,1.3.3,2020-07-14T16:44:34Z,3,Donde o cómo obtengo la clave transaccional?
1015,7.0,1.3.3,2020-07-14T21:52:48Z,1,No funciona. Piden un pin y nunca envian el mensaje de texto.
1016,7.0,1.3.3,2020-07-15T00:06:13Z,1,muy mal servicio no funciona la app jamás envían al celular la supuesta clave señores compensar que nos pueden decir
1017,7.0,1.3.3,2020-07-15T00:57:05Z,1,Pésimo el servicio
1019,7.0,1.3.3,2020-07-15T05:04:27Z,1,solo me dejó una Sola avez retirar el subsidio de resto no me ha servido para nada
1021,7.0,1.3.3,2020-07-15T16:58:35Z,1,"Es lenta, se bloquea, queda pensando por mucho tiempo, se daña mucho"
1023,7.0,1.3.3,2020-07-15T19:11:21Z,1,Que vaina tan mala me dice que me envia una clave a mi celular y nada no envian nada y aparte de eso le registro mi clave y numero de cedula y siempre sale con error a pesar de que la cambio mejoren esa vaina por qie hasta por telefono se volvio mal servicio
1024,7.0,1.3.3,2020-07-15T21:14:47Z,1,No llegaron nunca los mensajes
1025,7.0,1.3.3,2020-07-16T04:00:17Z,1,Quiero saber si alguien a podido retirar lo de billetera general en Bogotá para mí a Sido imposible en ningún lado tiene convenio 😔😔🙄🙄lo tiene de un lado a otro y no dan respuesta
1026,7.0,1.3.3,2020-07-16T12:19:22Z,5,Excelente
1028,7.0,1.3.3,2020-07-16T18:07:33Z,2,"Buenas tardes, yo no he podido ingresar, ya que me quedo esperando un código de 6 dígitos, bien sea por correo electrónico o por mensaje de texto, y por ninguna de las dos opciones me envía nada."
1029,7.0,1.3.3,2020-07-16T18:25:23Z,3,Quería saber por qué me dice que me envía el mensaje con la contraseña y nunca llega el mensaje serían tan amables de colaborarme gracias
1030,7.0,1.3.3,2020-07-16T18:35:50Z,1,No me sirve no tienen convenio con nadie voy delado en lado y nada nesecito sacar el dinero y con esta emergencia mucho más 😔😔
1031,7.0,1.3.3,2020-07-16T23:59:48Z,1,Mala estoy tratando de generar el pin para poder retirar y me dice q me mandan el mensaje al correo y no aparece nada y llamo y no me deja entrar a la llamada q porquería
1032,7.0,1.3.3,2020-07-17T01:24:27Z,2,No me sirve porque me pide clave temporal y nunca me llega al celular
1033,7.0,1.3.3,2020-07-17T04:51:18Z,1,"Solo me ha servido para consultar el saldo, deberían tener convenio con baloto, efecty o algún otro punto mas asequible para nosotros los usuarios sobre todo para esta época tan complicada"
1035,7.0,1.3.3,2020-07-17T18:46:49Z,5,Exelente
1036,7.0,1.3.3,2020-07-17T18:51:23Z,1,No permite el ingreso
1037,7.0,1.3.3,2020-07-17T18:51:32Z,1,Pésima no deja entrar.
1038,7.0,1.3.3,2020-07-17T19:30:07Z,1,Pésima app no sirve para absolutamente nada. Muy bonitas las fotos de referencia pero no sirve para nada
1040,7.0,1.3.3,2020-07-17T20:01:43Z,5,Es muy buena app
1041,7.0,1.3.3,2020-07-17T20:02:26Z,1,App muy lenta. No permite el ingreso. Pesima opcion
1042,7.0,1.3.3,2020-07-17T22:10:49Z,1,"La aplicación es super mala, deberían habilitar otra forma para poder hacer retiros, llevo todo el día intentando ingresar y ha sido imposible la app se queda cargando. ¿No creen que debe dar varias posibilidades? Estamos en la era en la que se pueden hacer varios convenios."
1043,7.0,1.3.3,2020-07-17T23:28:17Z,1,"Persona aplicada no funciona, y en compensar no dan respuesta para nada, se caen las llamas, no me sirve la dichosa aplicación"
1044,7.0,1.3.3,2020-07-17T23:57:42Z,1,"Muy mala , no carga no deja ingresar , no sirve la app"
1045,7.0,1.3.3,2020-07-18T00:27:37Z,1,La verdad la app no funciona nl deja ingresar pide a cada rato cambio de contraseña y doce que va enviar un código al móvil registrado y no llega nada
1046,7.0,1.3.3,2020-07-18T04:23:02Z,1,No me deja registrarme por primera vez como usuario con pasaporte.
1047,7.0,1.3.3,2020-07-18T06:15:57Z,1,Nunca esta disponible
1051,7.0,1.3.3,2020-07-18T16:59:43Z,1,Pesima app al ingresar se queda cargando y no da ingreso
1052,7.0,1.3.3,2020-07-18T19:36:51Z,1,"Muy mala, solo he podido entrar una vez en meses."
1053,7.0,1.3.3,2020-07-18T19:55:10Z,1,La app es muy mala no me deja generar el pin ya llevo más de dos meses intentando sacar el subsidio y no puedo me contacte con compensar y no me dieron solución. Deben mejorar
1054,7.0,1.3.3,2020-07-18T23:58:57Z,1,Malísima aplicación no sirve para nada
1057,7.0,1.3.3,2020-07-20T18:22:15Z,1,"Asco de app no sirve literal, para nada"
1058,7.0,1.3.3,2020-07-20T20:20:49Z,5,Excelente sería muy bueno donde la app dejara hacer transferencia a otras entidades bancarias como bancolombia daviplata etc que son donde normalmente las personas mueven el dinero sería una buena opción
1059,7.0,1.3.3,2020-07-20T20:30:09Z,2,"Se bloquea demasiado,"
1060,7.0,1.3.3,2020-07-21T00:27:15Z,1,"Me dice que enviara un mensaje con la clave para acceder al app y nunca llega el dichoso mensaje, no he podido usar la app por este motivo."
1061,7.0,1.3.3,2020-07-21T11:56:34Z,1,"es lo peor, la app siempre indica que los datos tienen un error, así lo revise mil veces y uno sepa. que están bien.. No deja abrir nunca.. En estos momentos por lo que estamos pasando esta clase de app deberían ser una gran ayuda y no un dolor de cabeza, ustedes son una buena empresa deberían prestarle atención a estas solicitudes por que veo que son muchas.."
1063,7.0,1.3.3,2020-07-21T17:36:19Z,1,Malísima aplicación... nunca entra.. se queda cargando y asi pasa varias veces ...
1065,7.0,1.3.3,2020-07-21T18:26:33Z,1,Parece que la cambiaron es muy difícil muy malo
1066,7.0,1.3.3,2020-07-21T18:51:06Z,1,"Una aplicación muy mala, se queda cargando, no sirve para nada, no deja ingresar cuando ingresa no aparece nada dentro de ella, en general pésima y para completar no hay otra forma de hacer los retiros"
1067,7.0,1.3.3,2020-07-21T19:34:23Z,1,"Muy muy pero muy mala, la instale hace dos días y aun no he podido entrar, es ilógico que para el cambio de clave temporal dure 4 horas, cuando me llego la clave temporal ya había expirado su tiempo de uso que es de 30 minutos."
1069,7.0,1.3.3,2020-07-21T20:45:10Z,1,La app es una basura mal hecha se demora siglos en cargar y nunca está disponible para hacer las transacciones
1070,7.0,1.3.3,2020-07-21T21:05:19Z,1,"Excesivamente lenta, siempre sale que en estos momentos no hay conexión, sin contar con que las opciones transaccionales que manejan son excesivamente limitadas... Y lo poco que tiene no funciona optimamente... Pasan días sin poder consultar nada por que la app siempre está con fallos"
1071,7.0,1.3.3,2020-07-21T21:33:20Z,1,Mala la app no carga
1073,7.0,1.3.3,2020-07-21T22:32:10Z,2,"Alguien sabe donde existe un puntored en bogota donde tengan convenio por que no he podido encontrar uno, además de eso llamo a la línea de compensar y no saben dicen que encualquier puntored y eso es mentira."
1075,7.0,1.3.3,2020-07-21T22:46:14Z,3,La app no me muestras mis productos activos ni me deja hacer transacciones por favor arreglar
1076,7.0,1.3.3,2020-07-22T00:07:07Z,1,"Una aplicación muy mala, siempre se cae el sistema"
1077,7.0,1.3.3,2020-07-22T00:12:05Z,2,La App iba bien y de un momento a otro ahora resulta que en mi billetera no hay nada no tengo productos según el mensaje...
1078,7.0,1.3.3,2020-07-22T00:37:01Z,3,"Buena tarde, hace poco ingrese a la app y funcionó sin errores realizando ciertas pruebas para generar el N° de token, ahora que necesito realizar compras y retiro de la misma me aparece que no tengo productos para mostrar, se utilizo dos cuentas diferentes y aparece el mismo mensaje, he intentando solucionar o buscar una respuesta sobre este inconveniente y no me ha sido posible, por favor necesito ayuda ya que es muy importante utilizar este beneficio, gracias."
